,Unnamed: 0,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME
12709,96205,40357795,HOME_RENT,1.0,1.0,Never,5,5,5,1.0,1.0,5.0,5.0,5.0,1,6,1.0,0.0,0.0,8,2,4,6,23,Daily,0.6666666666666666,0,1,0,>2,1,50 - 60,2,non-work,Not Sure,non-work
12710,96209,40357818,HOME_RENT,4.0,1.0,Daily,4,3,4,2.0,3.0,1.0,1.0,1.0,2,6,1.0,0.0,1.0,1,2,2,6,22,Daily,1.0,1,1,0,1,0,<=30,4,1,<=5 miles,>30
12711,96218,40357861,HOME_OWN,3.0,5.0,Never,5,5,5,1.0,2.0,5.0,5.0,5.0,1,6,1.0,0.0,0.5,10,1,1,5,21,Never,1.0,>0.5,1,0,2,1,>60,5,0.5,<=5 miles,<=10
12712,96223,40357968,HOME_RENT,2.0,2.0,Never,4,4,4,1.0,1.0,1.0,3.0,1.0,1,6,1.0,0.0,0.5,2,2,2,6,23,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,>15 miles,>30
12713,96226,40357998,HOME_OWN,3.0,3.0,Never,5,5,5,4.0,2.0,4.0,4.0,4.0,1,1,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,2,non-work,Not Sure,non-work
12714,96243,40358297,HOME_OWN,6.0,4.0,Never,5,5,5,4.0,2.0,5.0,5.0,3.0,1,4,1.0,0.0,0.5,10,2,4,6,24,Daily,1.0,>0.5,1,0,2,1,>60,2,0,5-10 miles,10 - 20
12715,96245,40358317,HOME_OWN,7.0,3.0,Never,4,5,5,2.0,2.0,3.0,3.0,3.0,1,7,1.0,0.0,0.0,10,2,4,6,24,Rarely,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12716,96252,40358394,HOME_OWN,4.0,3.0,Never,5,5,5,2.0,1.0,5.0,5.0,5.0,2,5,1.0,0.0,0.0,9,2,2,6,24,Rarely,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12717,96278,40358675,HOME_OWN,2.0,2.0,Never,5,5,5,2.0,1.0,3.0,4.0,5.0,2,0,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12718,96280,40358696,HOME_OWN,10.0,4.0,Never,4,5,5,4.0,4.0,5.0,5.0,5.0,2,0,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,50 - 60,3,1,>15 miles,>30
12719,96292,40358799,HOME_OWN,8.0,,,-9,-9,-9,2.0,,,,,1,9,1.0,0.0,1.0,2,2,1,3,22,Daily,1.0,1,1,0,2,1,>60,5,1,<=5 miles,10 - 20
12720,96308,40359016,HOME_OWN,7.0,2.0,Rarely,5,5,5,3.0,3.0,4.0,4.0,5.0,1,14,0.5,0.0,0.5,6,2,1,2,23,Daily,0.5,>0.5,>0.5,0,>2,1,30 - 40,4,<0.5,<=5 miles,<=10
12721,96331,40359478,HOME_RENT,4.0,3.0,Rarely,5,4,4,3.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,0.0,1,1,1,2,21,Daily,1.0,0,1,0,1,1,<=30,4,non-work,Not Sure,non-work
12722,96339,40359614,HOME_OWN,8.0,,,4,-9,4,2.0,2.0,,,2.0,1,6,1.0,0.0,1.0,2,1,1,2,21,Daily,1.0,1,1,0,2,1,40 - 50,5,1,>15 miles,10 - 20
12723,96357,40359858,HOME_OWN,2.0,,,-9,-9,-9,2.0,2.0,4.0,4.0,4.0,2,6,1.0,0.0,0.0,9,2,4,6,23,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12724,96359,40359880,HOME_OWN,10.0,1.0,Never,4,4,2,2.0,2.0,4.0,5.0,4.0,1,10,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,40 - 50,2,1,>15 miles,>30
12725,96372,40360041,HOME_RENT,3.0,,Daily,-9,-9,-9,4.0,4.0,2.0,1.0,1.0,1,4,1.0,0.0,0.6666666666666666,2,2,1,1,23,Never,0.0,>0.5,1,0,>2,0,40 - 50,3,0,5-10 miles,10 - 20
12726,96387,40360208,HOME_OWN,10.0,3.0,Never,3,4,5,5.0,4.0,5.0,5.0,5.0,1,11,1.0,0.0,0.5,10,1,1,2,21,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,>15 miles,>30
12727,96389,40360228,HOME_RENT,7.0,1.0,Never,2,4,1,5.0,4.0,4.0,4.0,2.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,0.0,1,1,0,2,0,<=30,4,1,<=5 miles,20 - 30
12728,96393,40360286,HOME_RENT,4.0,1.0,,-9,-9,1,3.0,,4.0,,1.0,2,3,1.0,0.0,1.0,1,1,1,5,21,Daily,0.0,1,1,0,1,0,50 - 60,5,0,5-10 miles,>30
12729,96411,40360588,HOME_OWN,8.0,2.0,Never,4,5,4,2.0,3.0,4.0,4.0,4.0,1,0,0.3333333333333333,0.1666666666666666,0.3333333333333333,4,2,4,6,24,Daily,0.3333333333333333,<0.5,<0.5,<0.5,>2,1,<=30,5,<0.5,>15 miles,>30
12730,96412,40360593,HOME_OWN,7.0,,,-9,-9,-9,1.0,,,,,1,6,1.0,0.0,0.75,8,1,1,5,21,Daily,0.75,>0.5,1,0,>2,1,30 - 40,4,0.5,>15 miles,20 - 30
12731,96423,40360763,HOME_OWN,5.0,5.0,Never,5,5,5,5.0,5.0,5.0,5.0,5.0,2,3,1.0,0.0,0.0,9,2,2,6,24,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12732,96424,40360785,HOME_OWN,8.0,5.0,Never,5,5,5,3.0,2.0,5.0,5.0,5.0,1,2,1.0,0.0,0.5,10,2,4,6,23,Rarely,1.0,>0.5,1,0,2,1,50 - 60,3,0.5,5-10 miles,10 - 20
12733,96427,40360789,HOME_OWN,6.0,2.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,1,15,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12734,96429,40360808,HOME_RENT,2.0,2.0,Never,4,3,5,3.0,3.0,1.0,3.0,1.0,1,9,1.0,0.0,0.5,7,2,2,6,24,Rarely,1.0,>0.5,1,0,2,0,40 - 50,3,0,<=5 miles,20 - 30
12735,96437,40360939,HOME_OWN,8.0,5.0,Never,5,5,5,1.0,2.0,3.0,3.0,3.0,1,7,0.5,0.0,0.5,8,2,4,6,24,Daily,1.0,>0.5,>0.5,0,>2,1,30 - 40,2,<0.5,>15 miles,10 - 20
12736,96438,40360943,HOME_OWN,11.0,2.0,Rarely,4,4,2,2.0,3.0,2.0,2.0,1.0,1,9,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,>2,1,50 - 60,5,>0.5,5-10 miles,>30
12737,96439,40360960,HOME_RENT,5.0,5.0,Never,5,5,5,1.0,3.0,4.0,4.0,4.0,2,2,1.0,0.0,1.0,1,2,2,6,22,Daily,1.0,1,1,0,1,1,>60,2,1,>15 miles,>30
12738,96442,40360982,HOME_OWN,5.0,4.0,Never,5,5,5,2.0,1.0,4.0,3.0,4.0,2,5,1.0,0.0,1.0,1,2,1,2,23,Daily,1.0,1,1,0,1,1,40 - 50,5,1,<=5 miles,10 - 20
12739,96443,40361025,HOME_OWN,8.0,4.0,Never,5,5,5,4.0,3.0,5.0,5.0,5.0,1,4,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,4,6,22,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,5,<0.5,>15 miles,>30
12740,96446,40361072,HOME_RENT,7.0,3.0,Never,5,4,4,4.0,3.0,4.0,5.0,5.0,1,8,0.5,0.5,0.25,4,1,1,2,21,Daily,0.5,<0.5,>0.5,>0.5,>2,1,30 - 40,5,<0.5,<=5 miles,<=10
12741,96450,40361143,HOME_OWN,6.0,1.0,Rarely,5,5,5,1.0,1.0,3.0,3.0,3.0,1,5,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,3,0.5,>15 miles,>30
12742,96454,40361177,HOME_OWN,7.0,3.0,Never,4,4,5,5.0,2.0,5.0,5.0,5.0,1,6,1.0,0.0,0.0,10,2,1,3,22,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12743,96459,40361234,HOME_RENT,6.0,2.0,Never,4,4,4,5.0,2.0,2.0,5.0,4.0,2,5,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,<=30,5,1,<=5 miles,10 - 20
12744,96461,40361243,HOME_OWN,8.0,4.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,1,7,1.0,0.0,1.0,2,2,2,6,24,Daily,1.0,1,1,0,2,1,>60,2,0.5,<=5 miles,<=10
12745,96476,40361421,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,3.0,3.0,3.0,3.0,1,6,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,40 - 50,2,1,10 - 15 miles,10 - 20
12746,96481,40361490,HOME_OWN,6.0,3.0,Rarely,5,5,5,2.0,2.0,4.0,4.0,3.0,1,0,0.5,0.25,0.25,4,1,4,6,21,Daily,0.5,<0.5,>0.5,<0.5,>2,1,<=30,4,<0.5,>15 miles,>30
12747,96487,40361623,HOME_OWN,8.0,5.0,Never,4,5,4,5.0,5.0,5.0,5.0,5.0,1,19,0.75,0.0,0.75,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,30 - 40,4,0.5,>15 miles,>30
12748,96488,40361634,HOME_OWN,5.0,5.0,Never,5,5,5,2.0,2.0,4.0,4.0,4.0,2,4,1.0,0.0,1.0,1,2,4,6,23,Daily,1.0,1,1,0,1,1,30 - 40,2,1,<=5 miles,<=10
12749,96500,40361762,HOME_OWN,9.0,4.0,Never,4,4,4,2.0,3.0,3.0,3.0,4.0,1,9,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,1,1,2,21,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,30 - 40,5,>0.5,10 - 15 miles,20 - 30
12750,96501,40361768,HOME_OWN,6.0,4.0,Never,5,5,5,3.0,4.0,4.0,4.0,4.0,1,4,1.0,0.0,0.0,10,2,4,6,23,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12751,96511,40361901,HOME_OWN,4.0,5.0,Never,5,5,5,1.0,3.0,4.0,5.0,5.0,2,2,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,50 - 60,2,non-work,Not Sure,non-work
12752,96515,40361971,HOME_OWN,,1.0,Rarely,5,5,5,1.0,3.0,3.0,1.0,3.0,2,4,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12753,96532,40362288,HOME_OWN,7.0,2.0,Rarely,5,5,5,4.0,3.0,4.0,5.0,5.0,1,3,1.0,0.0,0.0,10,2,1,3,22,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12754,96537,40362388,HOME_OWN,7.0,,,-9,-9,-9,5.0,3.0,5.0,5.0,5.0,2,9,1.0,0.0,0.0,9,2,1,2,23,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
12755,96547,40362477,HOME_OWN,10.0,4.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,1,19,0.5,0.0,0.5,6,2,1,1,23,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,3,<0.5,Not Sure,non-work
12756,96564,40362731,HOME_OWN,11.0,4.0,Never,4,4,4,2.0,1.0,4.0,4.0,5.0,1,9,0.6666666666666666,0.0,0.3333333333333333,6,1,1,2,21,Daily,0.6666666666666666,<0.5,>0.5,0,>2,1,30 - 40,5,<0.5,>15 miles,20 - 30
12757,96572,40362875,HOME_RENT,4.0,,,-9,-9,-9,2.0,2.0,3.0,4.0,4.0,1,2,1.0,0.0,0.5,7,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,30 - 40,4,0.5,<=5 miles,10 - 20
12758,96585,40363065,HOME_OWN,5.0,4.0,Never,5,5,5,3.0,2.0,4.0,4.0,4.0,2,5,1.0,0.0,0.0,9,2,2,6,24,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12759,96586,40363089,HOME_RENT,1.0,3.0,Never,5,5,5,1.0,1.0,2.0,2.0,2.0,2,2,1.0,0.0,0.0,1,2,1,1,23,Never,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
12760,96587,40363131,HOME_RENT,4.0,,Never,5,5,5,1.0,2.0,5.0,5.0,5.0,2,2,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,<=30,3,1,<=5 miles,<=10
12761,96591,40363158,HOME_RENT,3.0,1.0,Never,5,5,5,1.0,3.0,1.0,1.0,3.0,1,7,0.6666666666666666,0.3333333333333333,0.0,4,2,2,6,23,Daily,0.6666666666666666,0,>0.5,<0.5,>2,1,<=30,3,non-work,Not Sure,non-work
12762,96594,40363197,HOME_OWN,10.0,2.0,Rarely,4,5,4,3.0,3.0,4.0,5.0,3.0,1,3,1.0,0.0,0.5,2,2,2,6,23,Daily,1.0,>0.5,1,0,2,1,>60,5,0.5,<=5 miles,<=10
12763,96600,40363260,HOME_RENT,1.0,3.0,Rarely,3,5,5,1.0,2.0,1.0,1.0,2.0,2,2,1.0,0.0,0.0,1,2,2,6,24,Daily,0.0,0,1,0,1,0,>60,1,non-work,Not Sure,non-work
12764,96620,40363545,HOME_OWN,7.0,1.0,Rarely,4,1,1,4.0,1.0,2.0,5.0,2.0,2,0,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,30 - 40,4,non-work,Not Sure,non-work
12765,96638,40363748,HOME_RENT,2.0,5.0,Never,5,5,5,3.0,2.0,4.0,4.0,4.0,2,3,1.0,0.0,0.0,1,2,4,6,24,Daily,1.0,0,1,0,1,1,<=30,3,non-work,Not Sure,non-work
12766,96639,40363759,HOME_OWN,3.0,5.0,Never,4,5,5,2.0,3.0,5.0,5.0,5.0,2,4,1.0,0.0,0.0,9,2,1,1,23,Rarely,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12767,96644,40363826,HOME_RENT,3.0,3.0,Never,5,3,5,2.0,3.0,5.0,5.0,5.0,2,11,1.0,0.0,0.0,1,2,2,6,24,Rarely,0.0,0,1,0,1,0,40 - 50,4,non-work,Not Sure,non-work
12768,96662,40363994,HOME_OWN,2.0,3.0,Never,5,4,4,2.0,4.0,5.0,5.0,3.0,2,5,1.0,0.0,0.0,1,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
12769,96664,40364021,HOME_OWN,6.0,2.0,,5,5,5,2.0,2.0,4.0,5.0,5.0,2,5,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12770,96665,40364023,HOME_OWN,10.0,5.0,Never,4,5,5,5.0,5.0,5.0,5.0,5.0,2,5,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,>60,5,non-work,Not Sure,non-work
12771,96668,40364083,HOME_OWN,8.0,,,-9,-9,-9,1.0,1.0,2.0,,,1,13,1.0,0.0,0.5,10,1,1,5,21,Daily,1.0,>0.5,1,0,2,1,>60,4,0,<=5 miles,<=10
12772,96681,40364322,HOME_OWN,10.0,5.0,Never,5,4,-9,2.0,2.0,,5.0,5.0,1,13,0.6666666666666666,0.0,0.3333333333333333,6,2,4,6,23,Rarely,0.6666666666666666,<0.5,>0.5,0,>2,1,40 - 50,4,<0.5,10 - 15 miles,10 - 20
12773,96707,40364708,HOME_OWN,4.0,3.0,Rarely,5,5,5,2.0,2.0,2.0,4.0,5.0,1,13,0.5,0.1666666666666666,0.5,4,2,4,6,22,Daily,0.6666666666666666,>0.5,>0.5,<0.5,>2,1,<=30,3,<0.5,5-10 miles,10 - 20
12774,96713,40364791,HOME_OWN,7.0,5.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,1,8,1.0,0.0,0.5,10,2,1,1,23,Daily,1.0,>0.5,1,0,2,1,>60,3,0,Not Sure,non-work
12775,96722,40365013,HOME_RENT,1.0,1.0,Never,5,2,2,5.0,1.0,2.0,5.0,1.0,2,0,1.0,0.0,0.0,9,1,1,5,21,Rarely,0.0,0,1,0,1,0,>60,1,non-work,Not Sure,non-work
12776,96724,40365047,HOME_OWN,7.0,1.0,Never,5,1,5,5.0,5.0,1.0,5.0,1.0,2,7,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,0,50 - 60,5,1,<=5 miles,>30
12777,96737,40365243,HOME_OWN,6.0,5.0,Never,5,5,5,2.0,3.0,4.0,4.0,5.0,1,8,0.5,0.0,0.25,4,2,2,6,23,Daily,0.5,<0.5,>0.5,0,>2,1,<=30,2,<0.5,Not Sure,non-work
12778,96750,40365349,HOME_OWN,7.0,4.0,Never,5,5,5,3.0,3.0,4.0,4.0,4.0,2,5,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,50 - 60,4,1,>15 miles,>30
12779,96768,40365523,HOME_OWN,7.0,4.0,Never,5,5,5,2.0,2.0,3.0,3.0,3.0,1,10,1.0,0.0,0.0,10,2,1,3,22,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
12780,96780,40365653,HOME_RENT,1.0,2.0,Rarely,5,5,5,1.0,2.0,2.0,2.0,2.0,2,8,1.0,0.0,0.0,1,2,4,6,24,Daily,1.0,0,1,0,1,1,50 - 60,4,non-work,Not Sure,non-work
12781,96785,40365686,HOME_OWN,,4.0,Never,4,4,5,2.0,3.0,3.0,5.0,4.0,2,0,1.0,0.0,0.0,9,1,1,5,21,Daily,1.0,0,1,0,1,1,>60,3,non-work,Not Sure,non-work
12782,96799,40365863,HOME_OWN,9.0,1.0,Rarely,3,3,3,5.0,5.0,5.0,5.0,5.0,2,2,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,>60,5,non-work,Not Sure,non-work
12783,96810,40365968,HOME_OWN,5.0,4.0,Never,5,5,3,2.0,2.0,3.0,3.0,3.0,2,4,1.0,0.0,1.0,1,1,1,5,21,Daily,1.0,1,1,0,1,1,50 - 60,4,1,>15 miles,10 - 20
12784,96826,40366147,HOME_OWN,4.0,5.0,Never,5,5,5,1.0,3.0,4.0,4.0,4.0,2,4,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,>60,4,1,<=5 miles,10 - 20
12785,96834,40366316,HOME_RENT,4.0,4.0,Never,5,5,5,1.0,1.0,3.0,3.0,3.0,1,14,0.3333333333333333,0.1666666666666666,0.1666666666666666,4,2,4,6,24,Daily,0.3333333333333333,<0.5,<0.5,<0.5,>2,1,<=30,4,<0.5,>15 miles,20 - 30
12786,96848,40366515,HOME_OWN,2.0,5.0,Never,5,5,5,1.0,1.0,4.0,5.0,5.0,2,1,1.0,0.0,0.0,9,2,4,6,24,Daily,1.0,0,1,0,1,1,50 - 60,3,non-work,Not Sure,non-work
12787,96849,40366519,HOME_OWN,5.0,5.0,Never,5,5,5,4.0,3.0,4.0,4.0,4.0,1,10,1.0,0.0,0.0,10,2,1,3,22,Daily,1.0,0,1,0,2,1,>60,4,non-work,Not Sure,non-work
12788,96850,40366520,HOME_OWN,9.0,5.0,Never,5,5,5,5.0,5.0,3.0,3.0,3.0,1,18,1.0,0.0,0.5,8,2,4,6,24,Daily,1.0,>0.5,1,0,>2,1,40 - 50,5,<0.5,5-10 miles,10 - 20
12789,96856,40366589,HOME_RENT,6.0,2.0,,-9,-9,-9,5.0,5.0,2.0,4.0,4.0,1,12,0.4,0.0,0.4,6,2,1,2,23,Daily,0.2,<0.5,<0.5,0,>2,1,<=30,3,<0.5,5-10 miles,10 - 20
12790,96869,40366748,HOME_OWN,6.0,,,5,4,5,4.0,1.0,4.0,4.0,4.0,2,4,1.0,0.0,0.0,9,2,4,6,23,Daily,1.0,0,1,0,1,1,>60,4,non-work,Not Sure,non-work
12791,96871,40366765,HOME_OWN,8.0,4.0,Never,5,5,5,2.0,3.0,2.0,3.0,3.0,1,7,0.5,0.0,0.5,6,2,1,1,23,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,0.5,5-10 miles,10 - 20
12792,96873,40366774,HOME_RENT,3.0,5.0,Never,5,5,5,4.0,4.0,5.0,5.0,5.0,1,6,0.5,0.0,0.5,7,2,1,3,22,Daily,0.5,>0.5,>0.5,0,2,1,30 - 40,2,0,Not Sure,non-work
12793,96882,40366903,HOME_OWN,3.0,5.0,Never,5,5,5,3.0,3.0,5.0,5.0,5.0,2,0,1.0,0.0,0.0,1,2,4,6,23,Daily,1.0,0,1,0,1,1,50 - 60,2,non-work,Not Sure,non-work
12794,96883,40366905,HOME_OWN,6.0,5.0,Never,5,5,5,1.0,1.0,5.0,5.0,1.0,1,7,1.0,0.0,0.0,10,2,1,2,23,Daily,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12795,96899,40367099,HOME_OWN,9.0,1.0,Never,4,4,4,1.0,1.0,3.0,4.0,3.0,1,2,1.0,0.0,0.3333333333333333,2,1,1,5,21,Daily,1.0,<0.5,1,0,>2,1,40 - 50,4,<0.5,>15 miles,20 - 30
12796,96905,40367165,HOME_OWN,11.0,1.0,Never,4,5,4,4.0,4.0,4.0,4.0,4.0,1,25,0.5,0.0,0.5,6,2,4,6,24,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,5,<0.5,5-10 miles,<=10
12797,96911,40367259,HOME_OWN,5.0,4.0,Rarely,5,5,5,2.0,2.0,3.0,3.0,5.0,1,8,0.5,0.0,0.5,6,2,1,3,22,Daily,0.5,>0.5,>0.5,0,>2,1,<=30,4,0.5,5-10 miles,10 - 20
12798,96936,40367496,HOME_OWN,2.0,,,5,4,4,2.0,,3.0,,3.0,2,3,1.0,0.0,0.0,9,2,1,3,22,Never,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12799,96937,40367503,HOME_OWN,6.0,1.0,Never,4,4,4,2.0,2.0,2.0,5.0,3.0,1,10,1.0,0.0,0.0,10,1,1,5,21,Rarely,1.0,0,1,0,2,1,>60,3,non-work,Not Sure,non-work
12800,96942,40367554,HOME_OWN,3.0,2.0,Never,5,5,5,1.0,2.0,5.0,5.0,5.0,1,0,1.0,0.0,0.0,10,2,4,6,24,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12801,96948,40367639,HOME_RENT,6.0,1.0,Never,1,4,1,5.0,1.0,2.0,3.0,1.0,2,5,1.0,0.0,1.0,1,1,1,5,21,Daily,0.0,1,1,0,1,0,<=30,4,1,<=5 miles,>30
12802,96952,40367663,HOME_OWN,3.0,5.0,Never,4,5,5,3.0,3.0,4.0,4.0,4.0,2,0,1.0,0.0,0.0,1,2,4,6,23,Rarely,0.0,0,1,0,1,0,>60,2,non-work,Not Sure,non-work
12803,96957,40367711,HOME_OWN,6.0,1.0,Never,4,4,4,4.0,4.0,4.0,5.0,4.0,1,10,1.0,0.0,0.5,10,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,>60,5,0,>15 miles,>30
12804,96970,40367904,HOME_OWN,1.0,5.0,Never,5,5,5,5.0,5.0,5.0,5.0,5.0,2,0,1.0,0.0,0.0,9,2,4,6,23,Never,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12805,96974,40367923,HOME_RENT,3.0,3.0,Never,4,3,4,4.0,3.0,3.0,4.0,3.0,2,0,1.0,0.0,1.0,1,2,1,3,22,Daily,1.0,1,1,0,1,1,<=30,4,1,5-10 miles,20 - 30
12806,96995,40368266,HOME_RENT,2.0,1.0,Never,4,5,1,4.0,4.0,2.0,5.0,2.0,1,14,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,1,<=30,5,1,>15 miles,20 - 30
12807,97001,40368376,HOME_OWN,10.0,2.0,Never,4,5,5,4.0,3.0,2.0,3.0,3.0,1,4,1.0,0.0,1.0,2,2,2,6,24,Daily,1.0,1,1,0,2,1,30 - 40,5,1,5-10 miles,10 - 20
12808,97008,40368497,HOME_RENT,2.0,1.0,Never,5,5,5,1.0,2.0,1.0,3.0,3.0,2,2,1.0,0.0,0.0,9,2,1,1,23,Daily,1.0,0,1,0,1,1,>60,2,non-work,Not Sure,non-work
12809,97016,40368561,HOME_OWN,8.0,4.0,Rarely,5,5,5,5.0,4.0,4.0,4.0,4.0,1,4,1.0,0.0,0.5,10,2,1,3,22,Daily,1.0,>0.5,1,0,2,1,50 - 60,3,0.5,5-10 miles,<=10
12810,97024,40368617,HOME_RENT,3.0,1.0,,-9,3,2,3.0,1.0,1.0,,1.0,2,12,1.0,0.0,1.0,1,1,1,5,21,Daily,0.0,1,1,0,1,0,50 - 60,4,0,5-10 miles,>30
12811,97039,40368821,HOME_OWN,6.0,3.0,Never,5,5,5,3.0,3.0,3.0,3.0,3.0,1,16,1.0,0.0,1.0,2,2,4,6,24,Daily,1.0,1,1,0,2,1,50 - 60,2,1,10 - 15 miles,10 - 20
12812,97040,40368848,HOME_RENT,6.0,3.0,Never,5,5,5,2.0,4.0,4.0,5.0,5.0,2,5,1.0,0.0,1.0,1,2,1,1,23,Daily,1.0,1,1,0,1,1,40 - 50,3,1,5-10 miles,10 - 20
12813,97050,40368920,HOME_OWN,4.0,,,-9,-9,-9,1.0,2.0,,,,1,4,1.0,0.0,1.0,2,2,4,6,23,Daily,1.0,1,1,0,2,1,50 - 60,2,0,5-10 miles,<=10
12814,97055,40369018,HOME_OWN,4.0,5.0,Never,5,5,5,1.0,2.0,3.0,4.0,4.0,1,10,0.8,0.0,0.6,6,2,1,2,23,Daily,0.8,>0.5,>0.5,0,>2,1,<=30,2,<0.5,<=5 miles,10 - 20
12815,97060,40369071,HOME_OWN,11.0,1.0,Rarely,5,5,5,5.0,4.0,5.0,5.0,5.0,1,11,1.0,0.0,0.0,10,2,1,3,22,Daily,1.0,0,1,0,2,1,>60,5,non-work,Not Sure,non-work
12816,97062,40369089,HOME_RENT,3.0,3.0,Never,5,5,5,3.0,3.0,4.0,4.0,3.0,2,0,1.0,0.0,0.0,1,2,4,6,24,Daily,1.0,0,1,0,1,1,50 - 60,2,non-work,Not Sure,non-work
12817,97082,40369404,HOME_RENT,3.0,1.0,Never,4,4,4,3.0,2.0,2.0,5.0,2.0,1,8,0.25,0.0,0.25,5,1,1,2,21,Daily,0.0,<0.5,<0.5,0,>2,0,<=30,2,<0.5,<=5 miles,10 - 20
12818,97088,40369453,HOME_RENT,9.0,1.0,Rarely,4,2,1,4.0,,4.0,4.0,2.0,1,6,1.0,0.0,1.0,2,1,1,5,21,Daily,1.0,1,1,0,2,0,>60,4,0.5,10 - 15 miles,>30
12819,97095,40369530,HOME_OWN,4.0,5.0,Rarely,5,5,5,1.0,1.0,1.0,1.0,5.0,1,7,1.0,0.0,0.5,2,2,4,6,23,Daily,1.0,>0.5,1,0,2,1,>60,2,non-work,Not Sure,non-work
