,HOUSEID,HOMEOWN,HHFAMINC,WALK,BIKE,TAXI,BUS,TRAIN,PRICE,PLACE,WALK2SAVE,BIKE2SAVE,PTRANS,HHRELATD,CNTTDHH,NUMADLT,YOUNGCHILD,WRKCOUNT,LIF_CYC,RAIL,URBAN,URBANSIZE,CDIVMSAR,WEBUSE17,DRVRCNTPROP,WRKCOUNT_ratio,NUMADLT_ratio,YOUNGCHILD_ratio,HHSIZE_cleaned,VEHOWN,AVG_AGE,AVG_AGE_binned,HIGH_EDUC,FT_ratio,AVG_WORK_DIST,AVG_TIME,HEALTH,avg_trips,avg_trips_binned,one_job,flexible_work
11940,40282560,HOME_OWN,8,4,Never,4,4,4,1,1,3,3,3,1,4,1,0,1,2,1,1,5,21,Daily,1,1,1,0,>2,1,42.33333333,40 - 50,5,<0.5,10 - 15 miles,20 - 30,2,1.333333333,<=2,<0.5,<0.5
11941,40282676,HOME_OWN,10,5,Never,5,5,5,2,4,5,5,5,1,8,0.75,0,1,8,2,4,6,23,Daily,1,1,>0.5,0,>2,1,36,30 - 40,3,0.5,10 - 15 miles,Oct-20,4,2,<=2,1,<0.5
11942,40282679,HOME_OWN,10,4,Never,3,5,4,2,2,3,5,3,1,1,1,0,0.5,2,2,4,6,23,Daily,1,>0.5,1,0,2,1,34,30 - 40,4,0.5,>15 miles,20 - 30,2,0.5,<=2,0.5,0.5
11943,40282704,HOME_OWN,3,2,Rarely,5,5,5,1,3,4,4,5,2,12,1,0,0,9,2,4,6,24,Daily,1,0,1,0,1,1,65,>60,3,non-work,Not Sure,non-work,3,12,>5,non-work,non-work
11944,40282782,HOME_RENT,6,3,Rarely,4,5,3,2,3,4,4,2,2,5,1,0,1,1,2,4,6,24,Daily,1,1,1,0,1,1,60,50 - 60,5,1,5-10 miles,Oct-20,2,5,4-May,1,1
11945,40282829,HOME_OWN,3,5,Never,5,5,4,5,3,5,5,5,1,3,1,0,0,10,1,1,5,21,Daily,0.5,0,1,0,2,1,78,>60,3,non-work,Not Sure,non-work,4,1.5,<=2,non-work,non-work
11946,40282851,HOME_OWN,7,4,Never,5,5,4,2,2,4,4,4,1,0,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,1,32,30 - 40,5,1,>15 miles,>30,2,0,<=2,1,0.5
11947,40282897,HOME_OWN,7,5,Never,5,5,4,1,2,4,4,4,1,6,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,57,50 - 60,4,1,5-10 miles,Oct-20,2,3,2-Mar,0.5,0.5
11948,40282898,HOME_RENT,2,4,,-9,-9,-9,2,2,3,3,4,1,7,0.333333333,0,0.333333333,5,2,4,6,23,Daily,0.333333333,<0.5,<0.5,0,>2,1,17.66666667,<=30,3,0,10 - 15 miles,Oct-20,2,2.333333333,2-Mar,0,0
11949,40282916,HOME_OWN,6,5,Rarely,5,5,4,4,2,5,5,2,2,0,1,0,0,9,1,1,5,21,Daily,1,0,1,0,1,1,68,>60,4,non-work,Not Sure,non-work,3,0,<=2,non-work,non-work
11950,40282931,HOME_RENT,1,,Rarely,3,3,5,4,2,,3,4,2,3,1,0,0,1,2,2,6,24,Never,0,0,1,0,1,0,71,>60,2,non-work,Not Sure,non-work,2,3,2-Mar,non-work,non-work
11951,40282964,HOME_OWN,,4,Rarely,5,2,5,2,3,3,3,4,1,6,1,0,0,10,2,1,2,23,Daily,1,0,1,0,2,1,72,>60,3,non-work,Not Sure,non-work,3,3,2-Mar,non-work,non-work
11952,40283098,HOME_RENT,5,4,Rarely,5,5,5,2,2,2,2,3,1,10,0.5,0,0.5,5,2,2,6,24,Daily,0.5,>0.5,>0.5,0,2,1,25,<=30,3,0.5,<=5 miles,<=10,1,5,4-May,0.5,0.5
11953,40283355,HOME_OWN,7,4,Never,5,5,5,4,3,5,5,5,1,3,1,0,0.333333333,8,2,1,2,23,Daily,1,<0.5,1,0,>2,1,46,40 - 50,5,<0.5,>15 miles,20 - 30,4,1,<=2,<0.5,0
11954,40283497,HOME_RENT,7,1,Never,2,2,1,2,1,2,5,3,2,2,1,0,1,1,1,1,5,21,Daily,0,1,1,0,1,0,69,>60,5,1,5-10 miles,>30,3,2,<=2,1,0
11955,40283502,HOME_OWN,6,4,Rarely,5,5,5,5,3,5,5,5,1,7,1,0,1,2,2,1,3,22,Daily,1,1,1,0,2,1,40.5,40 - 50,5,0.5,10 - 15 miles,20 - 30,2,3.5,3-Apr,0.5,0.5
11956,40283585,HOME_OWN,4,2,Never,5,5,5,5,2,2,5,5,1,4,1,0,0,10,1,1,2,21,Daily,1,0,1,0,2,1,61.5,>60,5,non-work,Not Sure,non-work,3,2,<=2,non-work,non-work
11957,40283670,HOME_RENT,8,3,Never,5,4,4,3,2,4,4,4,1,7,1,0,1,2,2,1,3,22,Daily,1,1,1,0,2,1,63,>60,5,0.5,>15 miles,20 - 30,1,3.5,3-Apr,0.5,0
11958,40283711,HOME_OWN,11,5,Never,5,5,5,4,4,5,5,5,1,9,0.333333333,0,0.333333333,5,2,4,6,23,Daily,0.333333333,<0.5,<0.5,0,>2,1,22.33333333,<=30,4,<0.5,>15 miles,20 - 30,1,3,2-Mar,<0.5,<0.5
11959,40283775,HOME_OWN,3,3,Never,5,5,5,4,3,2,5,5,1,2,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,25,<=30,5,1,>15 miles,20 - 30,3,1,<=2,1,0.5
11960,40283942,HOME_OWN,11,4,Never,4,4,4,3,2,3,3,3,1,8,1,0,1,2,1,1,2,21,Daily,1,1,1,0,2,1,60,50 - 60,5,1,>15 miles,>30,3,4,3-Apr,1,0.5
11961,40283949,HOME_OWN,7,1,Never,4,5,4,3,2,5,5,5,1,12,1,0,0.5,10,1,4,6,21,Daily,1,>0.5,1,0,2,1,76,>60,3,non-work,Not Sure,non-work,3,6,>5,non-work,non-work
11962,40284191,HOME_OWN,6,3,Never,4,5,5,5,5,5,5,5,2,3,1,0,0,9,1,1,5,21,Rarely,1,0,1,0,1,1,75,>60,5,non-work,Not Sure,non-work,3,3,2-Mar,non-work,non-work
11963,40284209,HOME_OWN,11,5,Rarely,4,5,1,4,2,5,5,4,1,3,0.5,0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,26.5,<=30,5,0.5,>15 miles,>30,2,0.75,<=2,0.5,<0.5
11964,40284287,HOME_OWN,11,5,Never,4,4,5,3,2,5,5,4,1,10,1,0,0,10,2,1,3,22,Daily,1,0,1,0,2,1,84,>60,5,non-work,Not Sure,non-work,3,5,4-May,non-work,non-work
11965,40284447,HOME_OWN,8,1,Never,5,4,4,3,3,2,3,3,1,18,1,0,0,10,1,1,5,21,Daily,1,0,1,0,2,1,71,>60,5,non-work,Not Sure,non-work,3,9,>5,non-work,non-work
11966,40284470,HOME_OWN,11,5,Never,4,5,4,4,4,5,5,5,1,25,0.666666667,0,0.666666667,6,2,4,6,23,Daily,0.666666667,>0.5,>0.5,0,>2,1,43.66666667,40 - 50,5,>0.5,>15 miles,Oct-20,1,8.333333333,>5,>0.5,<0.5
11967,40284506,HOME_OWN,7,,,-9,-9,-9,3,3,3,3,3,1,6,1,0,0.5,2,1,4,6,21,Daily,1,>0.5,1,0,2,1,80,>60,5,0.5,<=5 miles,<=10,3,3,2-Mar,0.5,0
11968,40284608,HOME_OWN,8,4,Rarely,-9,-9,-9,2,2,3,3,3,1,4,1,0,0,10,2,1,1,23,Daily,1,0,1,0,2,1,65,>60,5,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
11969,40284849,HOME_RENT,7,2,Rarely,4,4,5,2,3,4,4,4,2,5,1,0,0,2,2,2,6,24,Daily,1,0,1,0,2,1,20,<=30,3,non-work,Not Sure,non-work,2,2.5,2-Mar,non-work,non-work
11970,40284902,HOME_OWN,7,5,Rarely,4,5,5,3,2,5,5,5,1,4,1,0,1,2,2,2,6,23,Daily,1,1,1,0,2,1,51,50 - 60,3,1,>15 miles,20 - 30,2,2,<=2,1,0.5
11971,40284923,HOME_OWN,5,4,Never,4,5,5,4,4,4,4,4,2,4,1,0,0,9,2,1,3,22,Daily,1,0,1,0,1,1,62,>60,3,non-work,Not Sure,non-work,4,4,3-Apr,non-work,non-work
11972,40284936,HOME_OWN,6,5,Never,5,5,5,2,4,5,5,5,1,11,1,0,0.333333333,8,2,4,6,24,Daily,1,<0.5,1,0,>2,1,44.33333333,40 - 50,2,<0.5,10 - 15 miles,Oct-20,3,3.666666667,3-Apr,<0.5,<0.5
11973,40285042,HOME_RENT,3,,,-9,-9,-9,3,2,4,5,5,2,2,1,0,0,9,2,2,6,23,Daily,1,0,1,0,1,1,69,>60,3,non-work,Not Sure,non-work,3,2,<=2,non-work,non-work
11974,40285108,HOME_OWN,,,,-9,-9,-9,2,,,,,1,23,1,0,0,10,2,1,3,23,Daily,0.333333333,0,1,0,>2,1,64.33333333,>60,3,non-work,Not Sure,non-work,2,7.666666667,>5,non-work,non-work
11975,40285136,HOME_OWN,5,5,Never,5,5,5,4,4,5,5,5,1,6,1,0,0,10,1,1,1,21,Never,1,0,1,0,2,1,68.5,>60,4,non-work,Not Sure,non-work,3,3,2-Mar,non-work,non-work
11976,40285314,HOME_RENT,6,1,Rarely,5,4,5,3,4,2,2,3,2,2,1,0,1,1,2,1,1,23,Daily,1,1,1,0,1,1,41,40 - 50,4,1,5-10 miles,Oct-20,2,2,<=2,1,0
11977,40285583,HOME_RENT,3,5,Never,5,5,5,3,3,3,3,3,2,0,1,0,0,9,2,1,2,23,Daily,0,0,1,0,1,0,74,>60,5,non-work,Not Sure,non-work,4,0,<=2,non-work,non-work
11978,40285613,HOME_OWN,1,5,Never,5,5,5,3,4,3,3,3,2,0,1,0,0,9,2,4,6,24,Daily,1,0,1,0,1,1,55,50 - 60,3,non-work,Not Sure,non-work,5,0,<=2,non-work,non-work
11979,40285682,HOME_OWN,,,,-9,-9,-9,3,,,,,2,0,1,0,0,9,2,4,6,23,Never,1,0,1,0,1,1,88,>60,1,non-work,Not Sure,non-work,4,0,<=2,non-work,non-work
11980,40285874,HOME_OWN,2,4,Never,5,5,5,2,4,5,5,5,1,8,1,0,0,10,2,2,6,24,Daily,1,0,1,0,2,1,79.5,>60,4,non-work,Not Sure,non-work,3,4,3-Apr,non-work,non-work
11981,40285939,HOME_OWN,6,3,Never,5,5,5,4,4,5,5,4,2,8,1,0,1,9,2,1,1,23,Daily,1,1,1,0,1,1,77,>60,3,0,<=5 miles,<=10,2,8,>5,1,0
11982,40286040,HOME_OWN,8,1,Never,5,1,1,4,4,2,3,2,1,4,1,0,0.25,10,1,1,5,21,Daily,0.75,<0.5,1,0,>2,1,37.5,30 - 40,4,0,5-10 miles,>30,3,1,<=2,<0.5,<0.5
11983,40286104,HOME_OWN,9,1,Rarely,5,4,5,1,1,1,1,1,1,15,0.8,0,0.6,6,1,1,5,21,Daily,0.6,>0.5,>0.5,0,>2,1,46.8,40 - 50,4,<0.5,>15 miles,20 - 30,2,3,2-Mar,>0.5,<0.5
11984,40286587,HOME_RENT,6,5,Never,5,5,5,4,4,4,4,4,2,0,1,0,1,1,2,1,3,22,Daily,1,1,1,0,1,1,55,50 - 60,3,1,>15 miles,>30,4,0,<=2,1,0
11985,40286690,HOME_OWN,7,2,Rarely,5,5,5,2,2,2,4,4,1,5,0.5,0.5,0.5,4,2,4,6,23,Daily,0.5,>0.5,>0.5,>0.5,>2,1,27.5,<=30,5,0.5,>15 miles,>30,3,2.5,2-Mar,0.5,<0.5
11986,40286771,HOME_RENT,4,4,Rarely,5,5,4,2,2,3,3,3,2,4,1,0,1,1,2,4,6,24,Daily,1,1,1,0,1,1,50,40 - 50,2,0,5-10 miles,Oct-20,3,4,3-Apr,1,1
11987,40286787,HOME_OWN,11,1,Daily,3,3,2,5,4,5,5,4,1,20,0.5,0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,27.5,<=30,5,0,<=5 miles,20 - 30,1,5,4-May,0.5,0
11988,40286903,HOME_OWN,9,3,Never,4,4,4,3,3,4,4,4,1,6,1,0,1,2,1,2,6,21,Daily,1,1,1,0,2,1,53.5,50 - 60,5,0.5,Not Sure,non-work,3,3,2-Mar,0.5,0
11989,40287128,HOME_RENT,2,2,Rarely,5,5,5,1,2,3,3,5,2,5,1,0,1,1,2,4,6,24,Rarely,1,1,1,0,1,1,46,40 - 50,2,0,>15 miles,Oct-20,2,5,4-May,1,1
11990,40287145,HOME_OWN,3,5,Never,5,5,5,3,2,3,3,3,2,0,1,0,0,9,2,2,6,22,Never,1,0,1,0,1,1,85,>60,3,non-work,Not Sure,non-work,2,0,<=2,non-work,non-work
11991,40287161,HOME_OWN,3,5,Never,5,5,5,3,4,4,5,5,2,3,1,0,1,1,2,1,1,23,Daily,1,1,1,0,1,1,63,>60,4,0,5-10 miles,20 - 30,1,3,2-Mar,0,0
11992,40287168,HOME_OWN,8,3,Rarely,4,5,4,5,5,5,5,5,2,3,1,0,0,1,2,1,3,22,Daily,1,0,1,0,1,1,62,>60,4,non-work,Not Sure,non-work,5,3,2-Mar,non-work,non-work
11993,40287379,HOME_OWN,,4,Never,5,5,5,2,2,4,4,4,1,4,1,0,0,10,2,2,6,24,Daily,1,0,1,0,2,1,72,>60,2,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
11994,40287591,HOME_RENT,7,1,Rarely,3,3,1,3,1,1,2,3,1,5,1,0,1,2,1,1,5,21,Daily,1,1,1,0,2,0,33.5,30 - 40,4,1,<=5 miles,>30,1,2.5,2-Mar,1,0
11995,40287621,HOME_OWN,,1,Never,4,3,2,3,5,1,3,3,1,10,1,0,0,10,1,1,5,21,Daily,0,0,1,0,2,0,77,>60,5,non-work,Not Sure,non-work,3,5,4-May,non-work,non-work
11996,40287761,HOME_OWN,6,1,Never,5,5,5,3,3,5,5,5,1,1,1,0,0,10,2,4,6,23,Rarely,1,0,1,0,2,1,83,>60,5,non-work,Not Sure,non-work,3,0.5,<=2,non-work,non-work
11997,40287767,HOME_OWN,8,4,Rarely,5,5,5,3,2,4,4,4,1,4,1,0,1,2,2,4,6,23,Daily,1,1,1,0,2,1,50.5,50 - 60,5,1,<=5 miles,<=10,2,2,<=2,1,0.5
11998,40287801,HOME_OWN,10,2,Rarely,-9,3,-9,3,4,4,4,4,2,0,1,0,0,1,1,1,5,21,Daily,1,0,1,0,1,1,78,>60,2,non-work,Not Sure,non-work,2,0,<=2,non-work,non-work
11999,40287844,HOME_RENT,1,,,-9,-9,2,,1,,,,2,4,1,0,0,9,1,1,5,21,Daily,0,0,1,0,1,0,65,>60,1,non-work,Not Sure,non-work,4,4,3-Apr,non-work,non-work
12000,40287897,HOME_RENT,4,2,Never,4,5,5,1,2,4,4,3,1,6,1,0,1,2,2,1,3,22,Daily,0.5,1,1,0,2,1,27.5,<=30,5,0,<=5 miles,<=10,2,3,2-Mar,1,0
12001,40287928,HOME_OWN,6,3,Never,5,5,5,4,3,5,5,5,2,5,1,0,0,9,2,1,1,23,Daily,1,0,1,0,1,1,65,>60,4,non-work,Not Sure,non-work,3,5,4-May,non-work,non-work
12002,40288035,HOME_RENT,5,5,Never,5,5,5,5,5,5,5,5,2,0,1,0,0,1,2,1,1,23,Daily,1,0,1,0,1,1,57,50 - 60,3,non-work,Not Sure,non-work,5,0,<=2,non-work,non-work
12003,40288096,HOME_OWN,10,1,Never,4,2,4,4,3,5,5,2,1,16,0.75,0,0.5,8,1,1,5,21,Daily,0.75,>0.5,>0.5,0,>2,1,34.75,30 - 40,5,0.5,>15 miles,>30,3,4,3-Apr,0.5,<0.5
12004,40288097,HOME_OWN,5,,,-9,-9,-9,4,3,3,3,3,2,5,1,0,0,9,2,2,6,22,Daily,1,0,1,0,1,1,68,>60,4,non-work,Not Sure,non-work,2,5,4-May,non-work,non-work
12005,40288276,HOME_OWN,7,4,Rarely,4,5,4,4,3,3,3,3,1,7,1,0,1,2,2,4,6,24,Daily,1,1,1,0,2,1,52,50 - 60,4,1,<=5 miles,<=10,1,3.5,3-Apr,1,0.5
12006,40288292,HOME_OWN,6,,,4,-9,-9,2,2,4,4,5,1,10,1,0,0,10,1,1,5,21,Daily,1,0,1,0,2,1,82,>60,2,non-work,Not Sure,non-work,3,5,4-May,non-work,non-work
12007,40288393,HOME_OWN,6,4,Never,5,5,5,3,2,3,5,5,1,8,1,0,0.5,10,1,1,2,21,Daily,1,>0.5,1,0,2,1,72,>60,2,0,Not Sure,non-work,4,4,3-Apr,0.5,0
12008,40288399,HOME_RENT,7,1,Rarely,2,2,1,3,4,2,2,4,2,7,1,0,1,2,1,1,5,21,Daily,0.333333333,1,1,0,>2,0,24.66666667,<=30,4,<0.5,<=5 miles,20 - 30,4,2.333333333,2-Mar,<0.5,<0.5
12009,40288461,HOME_OWN,9,,,-9,-9,-9,3,,,,2,2,8,1,0,1,1,1,1,5,21,Daily,1,1,1,0,1,1,56,50 - 60,5,1,5-10 miles,Oct-20,1,8,>5,0,0
12010,40288720,HOME_OWN,9,2,Never,4,3,4,3,3,5,5,3,1,5,1,0,0,10,2,1,1,23,Daily,1,0,1,0,2,1,63.5,>60,5,non-work,Not Sure,non-work,3,2.5,2-Mar,non-work,non-work
12011,40288834,HOME_OWN,7,5,Never,5,5,5,3,2,3,3,3,1,6,1,0,0,10,2,4,6,23,Daily,1,0,1,0,2,1,63.5,>60,3,non-work,Not Sure,non-work,3,3,2-Mar,non-work,non-work
12012,40289005,HOME_OWN,8,1,Never,4,1,1,5,2,2,5,1,1,10,1,0,0.666666667,7,1,1,5,21,Daily,0.666666667,>0.5,1,0,>2,0,35,30 - 40,5,<0.5,<=5 miles,20 - 30,2,3.333333333,3-Apr,<0.5,0
12013,40289175,HOME_OWN,9,4,Rarely,4,5,4,5,2,4,4,4,1,4,1,0,1,10,2,4,6,22,Daily,1,1,1,0,2,1,56,50 - 60,5,0.5,>15 miles,>30,1,2,<=2,1,0.5
12014,40289237,HOME_OWN,3,2,Never,5,5,5,4,4,4,4,4,2,5,1,0,0,9,2,2,6,24,Rarely,1,0,1,0,1,1,82,>60,3,non-work,Not Sure,non-work,3,5,4-May,non-work,non-work
12015,40289293,HOME_OWN,,4,Never,5,5,5,4,2,4,4,4,2,4,1,0,0,9,2,1,1,23,Rarely,1,0,1,0,1,1,75,>60,5,non-work,Not Sure,non-work,2,4,3-Apr,non-work,non-work
12016,40289325,HOME_RENT,1,3,Daily,-9,4,5,4,2,2,,2,2,2,1,0,0,1,2,1,2,23,Daily,1,0,1,0,1,0,37,30 - 40,2,non-work,Not Sure,non-work,3,2,<=2,non-work,non-work
12017,40289409,HOME_OWN,,4,Never,4,5,5,3,4,5,5,5,1,14,1,0,0,10,2,1,3,23,Daily,1,0,1,0,2,1,73,>60,3,non-work,Not Sure,non-work,2,7,>5,non-work,non-work
12018,40289578,HOME_OWN,2,3,Never,5,5,5,2,3,4,5,5,1,0,1,0,0.5,10,2,4,6,24,Daily,1,>0.5,1,0,2,1,73,>60,3,0,10 - 15 miles,>30,4,0,<=2,0.5,0.5
12019,40289601,HOME_OWN,8,2,Rarely,4,4,4,2,3,4,4,3,1,10,1,0,1,2,2,1,3,22,Daily,1,1,1,0,2,1,51,50 - 60,4,1,5-10 miles,20 - 30,3,5,4-May,1,0
12020,40289643,HOME_OWN,3,5,Never,5,5,5,2,2,,,,1,0,1,0,0,2,2,4,6,24,Rarely,1,0,1,0,2,1,67,>60,2,non-work,Not Sure,non-work,4,0,<=2,non-work,non-work
12021,40289648,HOME_OWN,4,1,,-9,-9,-9,3,3,4,5,5,1,7,1,0,0,10,2,4,6,23,Daily,1,0,1,0,2,1,71.5,>60,2,non-work,Not Sure,non-work,3,3.5,3-Apr,non-work,non-work
12022,40289793,HOME_OWN,3,2,Never,5,5,5,2,2,3,5,5,1,6,1,0,0,10,2,4,6,24,Daily,1,0,1,0,2,1,55,50 - 60,3,non-work,Not Sure,non-work,4,3,2-Mar,non-work,non-work
12023,40289821,HOME_RENT,5,1,Never,4,4,5,2,2,3,4,4,1,11,0.333333333,0,0.333333333,5,2,1,1,23,Daily,0.333333333,<0.5,<0.5,0,>2,1,20.66666667,<=30,5,0,Not Sure,non-work,3,3.666666667,3-Apr,<0.5,0
12024,40290353,HOME_OWN,2,1,Never,5,2,5,5,3,2,3,1,2,6,1,0,0,9,2,1,3,22,Rarely,0,0,1,0,1,0,64,>60,2,non-work,Not Sure,non-work,4,6,>5,non-work,non-work
12025,40290550,HOME_OWN,3,5,Never,5,5,5,1,1,3,3,4,1,2,0.666666667,0,0.333333333,4,2,4,6,23,Daily,0.666666667,<0.5,>0.5,0,>2,1,33,30 - 40,2,0,Not Sure,non-work,3,0.666666667,<=2,0,0
12026,40290579,HOME_RENT,5,1,Never,5,5,5,1,2,2,3,3,1,6,1,0,1,2,1,1,1,21,Daily,1,1,1,0,2,1,32.5,30 - 40,4,1,>15 miles,>30,1,3,2-Mar,1,0.5
12027,40290630,HOME_OWN,4,3,Never,5,5,5,1,2,3,4,4,1,7,0.5,0.5,0.25,4,2,4,6,23,Daily,0.5,<0.5,>0.5,>0.5,>2,1,49.5,40 - 50,3,<0.5,5-10 miles,20 - 30,3,3.5,3-Apr,<0.5,0
12028,40290805,HOME_RENT,1,3,Never,4,1,1,3,1,4,4,1,2,0,1,0,0,1,1,1,5,21,Daily,1,0,1,0,1,0,54,50 - 60,2,non-work,Not Sure,non-work,5,0,<=2,non-work,non-work
12029,40290906,HOME_OWN,4,1,,4,5,4,1,1,3,3,3,2,8,1,0,1,9,2,1,1,23,Never,1,1,1,0,1,1,80,>60,3,0,<=5 miles,Oct-20,2,8,>5,1,1
12030,40291160,HOME_OWN,6,5,Never,5,4,5,5,5,5,5,5,1,10,1,0,0,10,1,1,2,21,Daily,1,0,1,0,2,1,71.5,>60,3,non-work,Not Sure,non-work,2,5,4-May,non-work,non-work
12031,40291256,HOME_RENT,6,,,-9,-9,-9,4,3,4,4,4,1,1,0.25,0.25,0.25,3,1,1,5,21,Daily,0.25,<0.5,<0.5,<0.5,>2,1,20.33333333,<=30,4,<0.5,>15 miles,>30,4,0.333333333,<=2,0,<0.5
12032,40291327,HOME_RENT,2,2,Never,-9,3,3,3,3,2,4,4,2,11,1,0,0,1,2,1,3,23,Rarely,1,0,1,0,1,0,58,50 - 60,3,non-work,Not Sure,non-work,4,11,>5,non-work,non-work
12033,40291331,HOME_OWN,1,3,Never,4,5,4,4,4,5,5,4,2,4,1,0,0,9,2,4,6,23,Daily,1,0,1,0,1,1,57,50 - 60,3,non-work,Not Sure,non-work,5,4,3-Apr,non-work,non-work
12034,40291371,HOME_RENT,9,3,Never,5,5,5,4,4,5,5,5,1,9,1,0,1,8,2,1,3,23,Daily,1,1,1,0,>2,1,48.66666667,40 - 50,4,>0.5,<=5 miles,20 - 30,3,3,2-Mar,1,<0.5
12035,40291438,HOME_OWN,9,5,Never,5,5,5,4,3,5,5,5,1,5,0.833333333,0,0.666666667,8,2,1,3,22,Daily,0.833333333,>0.5,>0.5,0,>2,1,33,30 - 40,5,<0.5,5-10 miles,20 - 30,2,0.833333333,<=2,0.5,<0.5
12036,40291535,HOME_OWN,5,1,Rarely,5,4,3,2,2,3,3,2,2,2,1,0,1,1,1,1,5,21,Daily,1,1,1,0,1,1,58,50 - 60,4,1,<=5 miles,Oct-20,3,2,<=2,1,1
12037,40291569,HOME_OWN,6,4,Never,5,4,4,4,3,4,4,4,2,2,1,0,0,9,2,1,3,22,Never,1,0,1,0,1,1,77,>60,5,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
12038,40291592,HOME_OWN,1,2,Never,5,5,5,1,2,2,3,3,1,2,1,0,0,10,2,4,6,24,Rarely,0.5,0,1,0,2,1,79,>60,1,non-work,Not Sure,non-work,5,1,<=2,non-work,non-work
12039,40291803,HOME_OWN,5,4,Rarely,5,5,5,1,2,3,3,3,2,7,1,0,1,1,2,1,1,23,Daily,1,1,1,0,1,1,61,>60,3,1,<=5 miles,<=10,1,7,>5,1,1
12040,40291834,HOME_OWN,6,5,Never,5,5,5,4,4,4,4,4,1,5,0.5,0,0.5,5,2,1,3,22,Daily,0.5,>0.5,>0.5,0,2,1,29.5,<=30,5,0.5,10 - 15 miles,Oct-20,3,2.5,2-Mar,0.5,0
12041,40291868,HOME_OWN,6,5,Never,5,5,5,1,1,3,3,3,2,0,1,0,1,1,2,4,6,23,Daily,1,1,1,0,1,1,49,40 - 50,2,1,<=5 miles,<=10,3,0,<=2,0,1
12042,40291869,HOME_OWN,8,3,Never,5,5,5,5,4,5,5,5,2,4,1,0,1,1,2,4,6,24,Daily,1,1,1,0,1,1,63,>60,3,0,<=5 miles,<=10,1,4,3-Apr,1,0
12043,40291975,HOME_OWN,3,3,Never,4,5,5,2,2,3,3,3,2,5,1,0,0,9,2,1,3,22,Daily,1,0,1,0,1,1,68,>60,2,non-work,Not Sure,non-work,3,5,4-May,non-work,non-work
12044,40292003,HOME_OWN,2,1,Never,5,5,5,1,2,4,4,5,1,4,1,0,0,10,2,2,6,23,Daily,1,0,1,0,2,1,71.5,>60,2,non-work,Not Sure,non-work,2,2,<=2,non-work,non-work
12045,40292205,HOME_RENT,4,4,Never,5,5,5,1,2,3,3,3,1,0,1,0,0.5,2,2,4,6,24,Daily,1,>0.5,1,0,2,1,58.5,50 - 60,2,0.5,>15 miles,20 - 30,5,0,<=2,0.5,0.5
12046,40292358,HOME_OWN,9,4,Never,4,5,4,3,4,4,5,3,1,5,1,0,1,2,1,1,1,21,Daily,1,1,1,0,2,1,58,50 - 60,3,0.5,>15 miles,>30,3,2.5,2-Mar,1,0.5
12047,40292599,HOME_OWN,10,5,Never,4,5,4,3,3,5,5,5,1,2,1,0,0.333333333,8,2,1,3,22,Daily,1,<0.5,1,0,>2,1,45.33333333,40 - 50,5,<0.5,10 - 15 miles,Oct-20,2,0.666666667,<=2,<0.5,0
12048,40292751,HOME_OWN,6,2,Never,5,5,5,3,3,3,3,3,2,4,1,0,0,9,2,1,1,23,Rarely,1,0,1,0,1,1,64,>60,5,non-work,Not Sure,non-work,4,4,3-Apr,non-work,non-work
12049,40292899,HOME_OWN,5,1,Rarely,5,5,5,4,3,4,4,4,2,7,1,0,0,9,2,1,1,23,Rarely,1,0,1,0,1,1,71,>60,3,non-work,Not Sure,non-work,1,7,>5,non-work,non-work
12050,40293096,HOME_OWN,7,2,Rarely,5,5,3,4,2,3,3,2,1,29,1,0,1,2,1,1,5,21,Daily,1,1,1,0,>2,1,57.8,50 - 60,5,1,10 - 15 miles,>30,4,5.8,>5,>0.5,<0.5
12051,40293113,HOME_OWN,7,5,Never,5,5,5,5,3,5,5,5,1,23,0.4,0.2,0.4,4,2,4,6,24,Daily,0.4,<0.5,<0.5,<0.5,>2,1,25,<=30,5,<0.5,5-10 miles,<=10,2,5.75,>5,<0.5,<0.5
12052,40293167,HOME_RENT,7,1,Rarely,4,2,1,1,1,1,3,1,2,2,1,0,1,1,1,1,5,21,Daily,1,1,1,0,1,1,40,30 - 40,4,1,<=5 miles,>30,1,2,<=2,1,1
12053,40293196,HOME_OWN,9,1,Rarely,5,5,5,4,2,2,4,4,1,13,0.5,0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,28,<=30,5,0.5,>15 miles,>30,2,3.25,3-Apr,0.5,<0.5
12054,40293200,HOME_OWN,8,4,Never,4,1,1,1,2,3,3,2,1,0,0.5,0,0.5,6,1,1,5,21,Daily,0.5,>0.5,>0.5,0,>2,1,26.75,<=30,4,0.5,<=5 miles,Oct-20,3,0,<=2,0.5,<0.5
12055,40293311,HOME_OWN,3,2,Never,5,4,4,3,3,3,3,3,1,11,1,0,0,10,2,4,6,24,Daily,1,0,1,0,2,1,66.5,>60,4,non-work,Not Sure,non-work,2,5.5,>5,non-work,non-work
